"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOCNA.3805",193.2012908428,0.318925559972631,0.109588408177849,2.9102125423252,0.00361183044008889,0.0439044045789235,NA,"gonad"
"LOC115138439",46.4874850803179,0.318220542780084,0.10589331584123,3.00510509329225,0.00265489100436287,0.0366000008164103,"kelch-like protein 28, transcript variant X2","gonad"
"LOC115105605",124.899593358044,0.317765468436353,0.109794434737855,2.89418556773892,0.00380143429171392,0.0451787608743502,"arrestin red cell, transcript variant X4","gonad"
"LOC115117022",111.47867915945,0.317247632627554,0.10420683659163,3.0444032561011,0.00233142401448081,0.0337370995460337,"phosphatidylinositide phosphatase SAC1-A-like","gonad"
"LOC115118184",502.879509204321,0.314620354839593,0.0892684824836403,3.52442817538935,0.000424397853336162,0.0125087133525509,"interleukin-6 receptor subunit beta-like","gonad"
"LOC115146143",153.21910907777,0.314553086538764,0.0815198104779975,3.85860914904437,0.00011403413758473,0.0064861557025833,"kinesin light chain 1-like, transcript variant X4","gonad"
"LOC115111809",145.989614168272,0.314063040290487,0.0964880686574758,3.2549417213996,0.00113415636576005,0.0220704640693885,"serine/threonine-protein kinase A-Raf-like","gonad"
"LOC115112080",173.773692204188,0.312202047347459,0.108383300483501,2.88053644754051,0.00396999047867597,0.0462056726247688,"rho GTPase-activating protein 1-like","gonad"
"LOC115137070",392.880734482902,0.302154061208103,0.105859688243631,2.85428822076927,0.00431333793346797,0.0484010899382227,"striatin-4-like","gonad"
"LOC115143445",166.095120963143,0.299031103188944,0.0803682112895213,3.72076345100806,0.000198621418345949,0.00835761048222341,"hyaluronidase-1-like","gonad"
"LOC115122674",174.731863230456,0.298686447512075,0.0834479489484309,3.5793144262498,0.000344496778489788,0.0110702363013462,"far upstream element-binding protein 3-like, transcript variant X2","gonad"
"LOC115107644",103.849976633391,0.298448437764599,0.097923924777484,3.04775812900447,0.00230555417211401,0.0335626147828695,"zinc finger protein 292-like","gonad"
"LOC115101926",462.528393247428,0.286810806456802,0.100236784327224,2.86133287676613,0.00421863854952954,0.0477516218860712,"para-nitrobenzyl esterase-like, transcript variant X2","gonad"
"LOCNA.896",92.8137796406752,0.28149541638384,0.0870724067059948,3.23288889136057,0.00122545214590929,0.0231522467857743,NA,"gonad"
"LOC115140088",272.487546043463,0.275547458167758,0.09611941265332,2.86672016153066,0.0041474956738231,0.0473002081997061,"guanine nucleotide-binding protein G(i) subunit alpha-2-like","gonad"
"LOC115113644",288.821058377548,0.274639653219057,0.0919536139709971,2.98671951388099,0.00281988310822945,0.0378700734343872,"AP-1 complex subunit gamma-1, transcript variant X3","gonad"
"LOC115121826",238.745291264771,0.272511062320122,0.0863517286739633,3.15582636856104,0.00160044102381887,0.0268803027090245,"sin3 histone deacetylase corepressor complex component SDS3-like, transcript variant X1","gonad"
"LOC115129232",506.014878347316,0.224885277249182,0.0770066058126273,2.92033748112952,0.00349652514753845,0.0433330447636232,"neutral alpha-glucosidase AB-like, transcript variant X3","gonad"
"LOC115114687",370.617553927611,-0.276376843933083,0.0945891769805234,-2.92186540527772,0.00347941865817223,0.0431799898549385,"proteasome subunit beta type-5-like","gonad"
"LOC115141747",215.332345351357,-0.281625683516177,0.0873561397649959,-3.22387967547332,0.00126466526228154,0.0236058227637612,"calpain-5-like","gonad"
"LOC115123393",122.357899343145,-0.281909650076249,0.0941114226887865,-2.99548813546773,0.00274005960719493,0.0373207218516362,"COP9 signalosome complex subunit 1-like","gonad"
"LOC115105089",105.909667709615,-0.28589372177781,0.0811717253249277,-3.52208506882645,0.000428166724627735,0.0125586349795495,"ATP-dependent 6-phosphofructokinase, platelet type-like, transcript variant X3","gonad"
"LOC115132968",94.5269681846425,-0.287121826753056,0.0956357409956815,-3.00224397033763,0.00267997300556276,0.0368339060476892,"protein SCAF11-like, transcript variant X1","gonad"
"LOC115124347",249.672318543415,-0.292823935199877,0.0970673611564694,-3.01670851778751,0.00255535399314456,0.0359094482194525,"caprin-1-like","gonad"
"LOC115129874",112.984837297578,-0.314090910784821,0.107665633285863,-2.91728104130385,0.00353097462690097,0.0436074166447586,"mitogen-activated protein kinase kinase kinase kinase 4-like","gonad"
"LOC115134523",215.424240012565,-0.314495511531871,0.108865422485269,-2.88884665445014,0.00386657580862353,0.0455262972641821,"apoptosis inhibitor 5-like, transcript variant X2","gonad"
"LOC115130751",267.490739359254,-0.315118177139757,0.110146948182706,-2.86088886109723,0.00422455118021212,0.0477887546591472,"polycomb group RING finger protein 3, transcript variant X1","gonad"
"LOC115124959",577.7124935654,-0.318857689022898,0.10362803346074,-3.07694432070543,0.00209134361258351,0.031510734132835,"eukaryotic translation initiation factor 5A-1-like, transcript variant X1","gonad"
"LOC115128846",228.300377171583,-0.319929331134191,0.105839858098179,-3.02276795229088,0.00250474226543532,0.0355004688300107,"M-phase phosphoprotein 8-like, transcript variant X4","gonad"
"LOC115118659",355.152792271341,-0.32266144908884,0.111562839350475,-2.8921946677531,0.00382560828519034,0.0453083783600233,"ubiquitin-conjugating enzyme E2 D2","gonad"
"LOC115129392",152.698041603513,-0.327524512289126,0.103189397648226,-3.17401321990136,0.00150346842867853,0.0258248022455977,"MAP7 domain-containing protein 1-like, transcript variant X12","gonad"
"LOC115104955",96.192461121901,-0.331393640910823,0.113496197573343,-2.91986558137044,0.00350182393932089,0.0433691101243589,"cyclin-dependent kinase 8","gonad"
"LOC115112405",114.08456693124,-0.332592901070319,0.107131325822838,-3.10453453754809,0.00190578676179998,0.0301406484732059,"AP-2 complex subunit alpha-2, transcript variant X2","gonad"
"LOC115140123",166.996572313067,-0.336235069948208,0.0904451494332772,-3.71755779115888,0.000201157980060747,0.00839591789881132,"ubiquitin carboxyl-terminal hydrolase 4-like","gonad"
"LOC115130833",151.99611160462,-0.342676288405052,0.10442531626728,-3.28154417581999,0.00103240351169996,0.0210138095946462,"transmembrane protein 33-like","gonad"
"LOC115106399",202.600257342782,-0.343700531821841,0.0979733804436793,-3.50810118284547,0.000451317361103244,0.012877966843665,"Golgi to ER traffic protein 4 homolog","gonad"
"LOCNA.3084",257.393356475037,-0.343819492956282,0.116089338083509,-2.96168019072481,0.00305965403803323,0.0395689584343615,NA,"gonad"
"LOC115107148",95.657111758286,-0.347246327281608,0.104946448596734,-3.3087954087511,0.000936982794080255,0.0199435634341396,"uncharacterized LOC115107148","gonad"
"LOC115108622",84.7417198122722,-0.350284086287913,0.108004739510004,-3.24322884233677,0.00118183245413073,0.0225593657601388,"terminal uridylyltransferase 4-like, transcript variant X2","gonad"
"LOC115108503",1152.23814545934,-0.35222042378211,0.1213386128981,-2.90278927185284,0.00369855412159958,0.0444413955206896,"proteasome subunit beta type-5-like","gonad"
"LOC115102713",100.334383507781,-0.354801044547414,0.110852824378821,-3.20064956879169,0.00137118183424735,0.0245999776507854,"spindlin-1-like, transcript variant X1","gonad"
"LOC115134172",164.550856451664,-0.359912360597173,0.113095160581396,-3.18238515907265,0.00146067429630035,0.025451058084097,"ELKS/Rab6-interacting/CAST family member 1-like, transcript variant X2","gonad"
"LOC115137103",59.3585199575914,-0.361022452883031,0.12241800651259,-2.94909599631409,0.00318704963510261,0.0406384627385226,"CLK4-associating serine/arginine rich protein-like, transcript variant X2","gonad"
"LOC115121012",229.312817697087,-0.363038367327748,0.116965391165797,-3.10381014169521,0.00191045883951795,0.0301835359366436,"COP9 signalosome complex subunit 9-like","gonad"
"LOC115124648",757.364344575851,-0.363791424490856,0.121022019602405,-3.0059936669874,0.00264714510986417,0.0365765347143789,"receptor-type tyrosine-protein phosphatase F-like","gonad"
"LOC115110233",232.851822496622,-0.366677780282123,0.109876832808477,-3.33717100238288,0.000846358574706077,0.0187854355530116,"glycylpeptide N-tetradecanoyltransferase 1-like, transcript variant X4","gonad"
"LOC115130705",571.062283383795,-0.3690615776469,0.116808347160468,-3.15954798281575,0.00158014078871736,0.0266604651801975,"GTP-binding nuclear protein Ran, transcript variant X1","gonad"
"LOCNA.2689",114.693218597887,-0.373082179718504,0.128451258206515,-2.90446496926241,0.00367881368777518,0.0443188133558054,NA,"gonad"
"LOC115102565",1376.72327818901,-0.374166709017832,0.130163497911204,-2.87459015025152,0.00404552260682482,0.0466743070163479,"40S ribosomal protein S26-like","gonad"
"LOC115134164",186.928458145979,-0.375458603674733,0.129287083640715,-2.90406893791588,0.00368347044249341,0.0443188133558054,"ras association domain-containing protein 7-like, transcript variant X4","gonad"
"LOC115146295",76.6083955742462,-0.375615641907496,0.123133676587147,-3.0504704506379,0.00228483162266181,0.0333467869301027,"low density lipoprotein receptor adapter protein 1-B-like, transcript variant X1","gonad"
"LOC115123298",202.056484979334,-0.376054325263144,0.121590422241171,-3.09279561935604,0.00198280639325174,0.0307954087903153,"coiled-coil domain-containing protein 106-like, transcript variant X1","gonad"
"LOC115136211",143.413343148624,-0.377177686388572,0.12618411484308,-2.98910593348158,0.00279795106446576,0.0377510124717298,"transcription elongation regulator 1-like","gonad"
"LOC115145223",59.7601587648989,-0.379170770079215,0.117932891367173,-3.21514011641334,0.00130380864887844,0.0239092064168664,"transmembrane protein 11, mitochondrial-like, transcript variant X1","gonad"
"LOCNA.3027",67.5429360189035,-0.382520008518639,0.133072362986157,-2.87452630985767,0.00404634056200328,0.0466743070163479,NA,"gonad"
"LOCNA.1056",283.179663306565,-0.388333404812116,0.131771320793399,-2.94702521363488,0.00320847041077575,0.0408455708583142,NA,"gonad"
"LOC115135886",516.151608422679,-0.390835956644824,0.126017159709352,-3.10145029094652,0.00192575202251422,0.0303243310674486,"etoposide-induced protein 2.4 homolog, transcript variant X1","gonad"
"LOC115128561",113.20219279029,-0.391503402059057,0.132137518553245,-2.96284814748735,0.00304806898506716,0.0395008854338896,"DNA topoisomerase 2-beta-like, transcript variant X5","gonad"
"LOC115137299",95.990575805965,-0.396073970493473,0.120157402331582,-3.29629271944879,0.000979698794528411,0.020468827748513,"E3 ubiquitin-protein ligase ZFP91-like","gonad"
"LOC115109369",154.62248870433,-0.398374230259326,0.136931866383295,-2.90928796036571,0.00362253026470564,0.0439349762765502,"UPF0183 protein C16orf70 homolog, transcript variant X3","gonad"
"LOCNA.1483",17596.2115921336,-0.398379123630823,0.120673076117483,-3.30130909435818,0.000962348003127756,0.020269594367503,NA,"gonad"
"LOC115111817",36.7343621339041,-0.400282271646731,0.141034547165458,-2.838185960048,0.00453707410058359,0.0498435875120646,"E3 SUMO-protein ligase RanBP2-like, transcript variant X2","gonad"
"LOC115103776",165.758750827144,-0.403193886459833,0.11683282498783,-3.45103258867389,0.000558446133813166,0.014438472358814,"pre-mRNA-splicing factor CWC25 homolog","gonad"
"LOC115128505",63.7355372370121,-0.403320595909198,0.13239615740377,-3.04631647789586,0.0023166385369209,0.0336487114210687,"septin-10-like, transcript variant X2","gonad"
"LOCNA.4417",129.796716856005,-0.406328439095635,0.131160783567301,-3.09794153438509,0.00194869868924064,0.0304742234296753,NA,"gonad"
"LOC115138387",120.107097289402,-0.4077607678847,0.125325253050662,-3.25362014405719,0.00113944530873008,0.0220787289490964,"probable palmitoyltransferase ZDHHC14, transcript variant X2","gonad"
"LOC115114694",73.1096541663482,-0.414345703321415,0.137488753168211,-3.01366980042711,0.00258108559066666,0.036050658174772,"protein lifeguard 3-like, transcript variant X2","gonad"
"LOC115120267",997.908123145214,-0.415776203681878,0.145483207807308,-2.85789824096106,0.00426457127229393,0.0480916497017196,"transitional endoplasmic reticulum ATPase-like","gonad"
"LOC115120833",212.254005257947,-0.417138246890362,0.108076984058027,-3.85963996429064,0.000113554203563405,0.0064861557025833,"cell division cycle and apoptosis regulator protein 1-like, transcript variant X1","gonad"
"LOCNA.3394",82.780002740552,-0.417196539217045,0.144655373163612,-2.88407219236286,0.00392568746901084,0.045983730120878,NA,"gonad"
"LOC115135500",87.5561129732274,-0.421905746217951,0.13123560504295,-3.21487256510817,0.00130502443044253,0.0239092064168664,"protein ZNRD2-like","gonad"
"LOC115145261",94.9047432769596,-0.423126266436753,0.115648998482333,-3.65871103070028,0.000253486963167085,0.00946977222893333,"SAGA-associated factor 29-like","gonad"
"LOC115122811",981.462529441218,-0.430913448888058,0.122585538050373,-3.51520624489152,0.000439412588811969,0.0127647599399522,"heterogeneous nuclear ribonucleoprotein A1-like, transcript variant X5","gonad"
"LOC115143007",1052.92201290147,-0.431612315971381,0.150445554555406,-2.86889378185267,0.00411910101483661,0.0472136351170287,"60S acidic ribosomal protein P0-like","gonad"
"LOC115110903",64.7793775061908,-0.433046933816124,0.140504260675232,-3.08209111762873,0.00205551907152694,0.0313213834235551,"ubiquitin carboxyl-terminal hydrolase 43-like","gonad"
"LOC115112465",137.216365968254,-0.4345715046742,0.152547491144231,-2.84876205707847,0.00438896914427413,0.0488871925051785,"tyrosine-protein kinase CSK, transcript variant X1","gonad"
"LOC115144942",230.608338799887,-0.435521393742143,0.153398379059346,-2.83915251525344,0.00452335312374871,0.0498435875120646,"uncharacterized protein C1orf21 homolog","gonad"
"LOCNA.2084",56.5631497552327,-0.436932372298765,0.143762798193454,-3.03925895843241,0.00237160900822997,0.0340998393359615,NA,"gonad"
"LOC115116589",169.546902611412,-0.437871787570065,0.150226450105451,-2.91474495511744,0.00355979325696991,0.0436838968158472,"small integral membrane protein 13","gonad"
"LOC115136995",46.8555350188691,-0.440860207437858,0.154280728466707,-2.85751961258722,0.00426966247308815,0.0481191755812467,"phosphatidylinositol transfer protein alpha isoform-like","gonad"
"LOC115146992",106.542271042187,-0.441322027926517,0.135264447030647,-3.26266094021384,0.00110371483187925,0.0216893951737296,"E3 ubiquitin-protein ligase MARCH5","gonad"
"LOC115114723",3648.85191528516,-0.442128988354864,0.129155224589009,-3.42323734685752,0.000618800207687144,0.0155462162537731,"elongation factor 2-like","gonad"
"LOC115103904",156.148208829381,-0.443113228405347,0.133660340801093,-3.31521845410201,0.000915715328542109,0.0196289580932828,"sprouty-related, EVH1 domain-containing protein 2-like, transcript variant X4","gonad"
"LOCNA.2250",243.446571212248,-0.444803882813802,0.151499567079726,-2.93600761631038,0.00332466159477287,0.0418312930801775,NA,"gonad"
"LOCNA.4600",979.611840972642,-0.445630035463303,0.13905381848076,-3.20473065991324,0.00135188921209943,0.0243985094780092,NA,"gonad"
"LOC115106750",404.860842448077,-0.446674827468198,0.118208035696734,-3.77871795970078,0.000157637841755933,0.00749762792688671,"eukaryotic translation initiation factor 3 subunit L-like","gonad"
"LOC115110511",59.2235851155052,-0.447459082754008,0.156069147380714,-2.8670566237059,0.00414308878089421,0.0472796479609776,"ADP-ribosylation factor-binding protein GGA1-like","gonad"
"LOC115128218",205.93661492046,-0.44808814497199,0.153419497802796,-2.92067273970586,0.00349276508444892,0.0433160128915673,"ceramide synthase 2-like, transcript variant X2","gonad"
"LOC115122733",38.758041055271,-0.453539453708687,0.134576317115,-3.3701282917493,0.000751331951732859,0.0175497902631071,"FAS-associated factor 2-like","gonad"
"LOC115145599",1789.76850953939,-0.453994440607801,0.140850992498133,-3.22322500222224,0.00126755943767503,0.0236281408115276,"40S ribosomal protein S3a","gonad"
"LOC115102160",119.898403430149,-0.455650423692056,0.137364834428839,-3.31708202893881,0.00090962905644505,0.0195215427290973,"guanine nucleotide-binding protein G(s) subunit alpha-like","gonad"
"LOC115146853",36.5369018217939,-0.455880640160608,0.16062315226197,-2.83820005858859,0.00453687369055014,0.0498435875120646,"serine/threonine-protein kinase TAO1-like, transcript variant X1","gonad"
"LOC115118108",145.604895930026,-0.456266438107303,0.158410104172537,-2.8802862070613,0.00397314313801575,0.0462116507455567,"collagen alpha-5(IV) chain-like","gonad"
"LOCNA.4183",130.182036275315,-0.457278858813259,0.160888682691205,-2.84220649435559,0.00448024626961338,0.0496480008809651,NA,"gonad"
"LOC115141513",48.1191824733247,-0.459967218854677,0.144919667475392,-3.17394613766128,0.00150381594434864,0.0258248022455977,"CLK4-associating serine/arginine rich protein-like, transcript variant X6","gonad"
"LOC115117370",117.7866747379,-0.460477444521843,0.136200985175405,-3.38086720833056,0.000722574539602001,0.0172210466666811,"macoilin-1-like","gonad"
"LOC115114255",47.272737985728,-0.461393209173778,0.160873708681659,-2.86804607760237,0.00413015378188704,0.047250833058564,"serine/threonine-protein kinase PRP4 homolog, transcript variant X1","gonad"
"LOC115117308",209.70303378073,-0.462332171052247,0.147303414807471,-3.13863851463679,0.00169734693147357,0.0279646378292505,"ubiquitin-conjugating enzyme E2 H-like","gonad"
"LOC115112875",46.3232201734952,-0.46235877556882,0.154730507014572,-2.9881552415858,0.00280666952416698,0.0378025904160057,"eukaryotic translation initiation factor 2-alpha kinase 1-like, transcript variant X1","gonad"
"LOC115102783",52.4737622722288,-0.46298002593002,0.141002580372939,-3.28348619369575,0.00102531666797983,0.0209921618854297,"chromodomain-helicase-DNA-binding protein 8-like","gonad"
"LOCNA.759",1676.50089879746,-0.467654642281094,0.155271274831632,-3.01185549476678,0.00259656171525069,0.0361676380822662,NA,"gonad"
"LOC115109479",837.616423077651,-0.468011446481515,0.141922093021377,-3.29766448984811,0.000974925518305485,0.0204255096141021,"MOB kinase activator 2-like, transcript variant X1","gonad"
"LOCNA.4306",49.7893389701787,-0.468309715350067,0.156890273839127,-2.9849505892906,0.0028362413403879,0.0379475296802378,NA,"gonad"
"LOC115144835",87.460581404393,-0.468730222560276,0.152678210860773,-3.07005315242862,0.00214020678678432,0.0319178989468993,"protein MON2 homolog, transcript variant X2","gonad"
"LOC115139238",32.2730007385077,-0.472105192446672,0.165380942122336,-2.8546529387736,0.0043083882085363,0.0483754460817472,"protein EFR3 homolog B, transcript variant X2","gonad"
"LOC115113849",189.021889887049,-0.472551588276513,0.146407680657389,-3.22764206191025,0.00124815047250365,0.0234105578293144,"dystonin-like","gonad"
"LOC115104105",20.5319493444297,-0.474111457946512,0.162045843394811,-2.92578598755772,0.0034358721032871,0.0428151639720526,"serine/threonine-protein kinase tousled-like 2, transcript variant X2","gonad"
"LOC115146820",155.591834839003,-0.475352992043259,0.142856362188435,-3.32748912796927,0.000876324085501018,0.019089732868828,"A disintegrin and metalloproteinase with thrombospondin motifs 2-like","gonad"
"LOCNA.4157",53.173324471242,-0.475799107680984,0.143026869920626,-3.3266414062269,0.000878994088914971,0.019089732868828,NA,"gonad"
"LOC115134645",60.583501507951,-0.478380353350724,0.166998861977155,-2.8645725347288,0.00417572508080684,0.0474730523275698,"ankyrin repeat domain-containing protein 26-like, transcript variant X10","gonad"
"LOC115120012",122.204014886104,-0.479214018298398,0.160119273545111,-2.99285656054007,0.00276379612501704,0.0374910058901665,"glypican-4-like","gonad"
"LOC115136068",476.417257803798,-0.480975795276419,0.14092342976027,-3.41302930317993,0.000642450337500031,0.0158698344593885,"histone H3.3","gonad"
"LOCNA.756",32.6095252377434,-0.485305073060841,0.13943947826167,-3.48039937549197,0.000500666852821537,0.0135920554237088,NA,"gonad"
"LOCNA.734",227.796405435447,-0.486516996138037,0.116648715478226,-4.17078742910675,3.03548918963068e-05,0.00345067711470803,NA,"gonad"
"LOC115135520",46.6390655921648,-0.487669723328176,0.171134910726673,-2.84962151356164,0.00437712821461599,0.0487852301194401,"dnaJ homolog subfamily C member 18-like, transcript variant X2","gonad"
"LOC115141668",91.5425805672284,-0.488318102163438,0.137118679331008,-3.56128066975198,0.000369050321715283,0.0114913259541393,"SUMO-activating enzyme subunit 1-like","gonad"
"LOC115105361",70.7376983854961,-0.492005726898804,0.166642216910823,-2.95246748404755,0.00315245269477277,0.0403353989614478,"heterogeneous nuclear ribonucleoprotein L-like, transcript variant X1","gonad"
"LOC115122570",1126.67379777541,-0.492569875889419,0.17160286944494,-2.87040582411393,0.00409945291078781,0.0470775882658213,"neuroblast differentiation-associated protein AHNAK-like","gonad"
"LOCNA.690",39.7033421493672,-0.494249508954264,0.1604502143937,-3.08039170169952,0.00206728520378553,0.0313564161737093,NA,"gonad"
"LOC115110004",222.208846421935,-0.497262469803561,0.17444638516319,-2.85051747755269,0.00436481514776059,0.048707795834506,"mitogen-activated protein kinase 1-like","gonad"
"LOC115118242",54.6601795429693,-0.498026188165423,0.167894307090443,-2.96630777300354,0.00301398706909083,0.0392024918794435,"enoyl-CoA hydratase domain-containing protein 3, mitochondrial-like, transcript variant X2","gonad"
"LOC115133453",36.7718816445137,-0.499723612353758,0.159520743055315,-3.13265599684722,0.00173232344365863,0.028411982333393,"tetratricopeptide repeat protein 5-like","gonad"
"LOC115136930",16.5367839430728,-0.503507237937524,0.177329254010702,-2.83939184623839,0.00451996145222681,0.0498435875120646,"serine/threonine-protein kinase PAK 4-like, transcript variant X1","gonad"
"LOC115109252",175.695415504865,-0.506801142735803,0.145939055259043,-3.47269030785643,0.000515269555280541,0.0137607901641413,"transcriptional repressor p66-alpha-like, transcript variant X1","gonad"
"LOCNA.2443",56.1022240331158,-0.509726483835364,0.178842184986533,-2.85014681448758,0.00436990528853112,0.0487346439917513,NA,"gonad"
"LOC115108346",68.9360317801243,-0.510899024373497,0.161955376122569,-3.15456662572809,0.00160736672742017,0.0269467685161963,"chromatin assembly factor 1 subunit A-like, transcript variant X2","gonad"
"LOC115109073",44.5526380312842,-0.510942426600491,0.159880288553466,-3.19578123872116,0.0013945280086216,0.0247256352778651,"SUN domain-containing protein 2-like","gonad"
"LOC115108614",23.1925982935191,-0.515909038950252,0.166948412498337,-3.09023027670533,0.00200001366680884,0.0309303646802226,"cordon-bleu protein-like 1, transcript variant X1","gonad"
"LOC115105403",51.5756268958531,-0.516559337659604,0.16993002587618,-3.03983557347302,0.00236707339706667,0.0340986734837422,"akirin-1-like","gonad"
"LOC115136668",88.5958021606068,-0.516704006909999,0.181814992055832,-2.84192189581004,0.0044842475875936,0.0496480008809651,"CXADR-like membrane protein","gonad"
"LOC115111472",37.9218220982727,-0.517229688563603,0.164750505218615,-3.13947254897499,0.00169252271340902,0.0279646378292505,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1","gonad"
"LOCNA.3749",17.4967757154784,-0.523826855590203,0.182536429715416,-2.86971130314578,0.00410846721855506,0.0471380306983391,NA,"gonad"
"LOC115115946",231.208980694395,-0.527504068184639,0.175799346851005,-3.00060311732395,0.00269445504782092,0.0369769658716831,"rab GTPase-activating protein 1-like","gonad"
"LOC115101604",324.778521115404,-0.531299112509521,0.17896817989508,-2.96867919660911,0.00299082658819589,0.0390738907940486,"E3 ubiquitin-protein ligase rnf213-alpha-like","gonad"
"LOC115119204",64.6433834614275,-0.532815325011243,0.170386242164784,-3.12710297640079,0.00176538081018422,0.0287540662168159,"cyclin-Y-like protein 1","gonad"
"LOC115118153",167.980470766045,-0.533361438099273,0.144727527715038,-3.68527982561437,0.000228451502408645,0.0090193188944912,"protein Tob1-like","gonad"
"LOC115133232",83.2644632701776,-0.534997122002071,0.168721506902651,-3.17088871373555,0.00151973352185933,0.0259907839936468,"phosphate carrier protein, mitochondrial-like, transcript variant X3","gonad"
"LOC115117991",102.486098105862,-0.538038463855367,0.139410592588393,-3.8593800791301,0.000113675022738221,0.0064861557025833,"TNF receptor-associated factor 6-like","gonad"
"LOC115132969",39.4987039695799,-0.541294018575961,0.170954982294363,-3.16629566047932,0.00154393778181195,0.0262299325461568,"AT-rich interactive domain-containing protein 2-like, transcript variant X2","gonad"
"LOC115126510",2007.65712856135,-0.542624465540071,0.183875135362496,-2.95104862585324,0.00316697054910869,0.0404926178095897,"40S ribosomal protein S9-like","gonad"
"LOC115103754",104.730482225521,-0.542849852423791,0.156704389512506,-3.46416494210883,0.000531880273446465,0.014076994525793,"junction plakoglobin-like","gonad"
"LOC115102256",21.9742464471896,-0.54287567761941,0.183226832042496,-2.96286123362926,0.00304793940956126,0.0395008854338896,"ephrin type-A receptor 2-like","gonad"
"LOC115144075",137.479363382194,-0.543367401484389,0.154649740632005,-3.51353580849096,0.000442184808413179,0.0127870306467585,"protein phosphatase 1B-like, transcript variant X2","gonad"
"LOC115110075",23.1194019142438,-0.545955891845747,0.182467823711774,-2.99206665997254,0.0027709575048993,0.0375164089925068,"uncharacterized LOC115110075","gonad"
"LOC115121458",164.038978808875,-0.550312927634808,0.180124464255298,-3.055181481927,0.00224924373765504,0.0330934111028079,"ankyrin repeat domain-containing protein 12-like","gonad"
"LOC115109041",36.8285299653325,-0.552330947919744,0.175910560866402,-3.13983961621963,0.00169040352413472,0.0279646378292505,"ankyrin repeat and SOCS box protein 3-like, transcript variant X1","gonad"
"LOC115107659",107.113245259047,-0.555518068309404,0.154367152526153,-3.59868054322819,0.000319835777297114,0.0106729870019292,"transcription regulator protein BACH2-like","gonad"
"LOC115132494",1272.72134355451,-0.556717580118208,0.162040825893627,-3.43566244523877,0.000591106967624506,0.0150118242438451,"40S ribosomal protein S26","gonad"
"LOC115135426",176.912840426012,-0.557088525694423,0.189185496421016,-2.94466825540722,0.0032330110653584,0.0410766612334829,"G protein pathway suppressor 2-like, transcript variant X2","gonad"
"LOC115107050",101.637067700651,-0.559616722365439,0.18520865419406,-3.02154737207408,0.00251486285881926,0.0355440348439008,"protein mono-ADP-ribosyltransferase PARP12-like, transcript variant X1","gonad"
"LOC115124872",295.456572720848,-0.56097231620697,0.141954586692377,-3.95177309362061,7.75742783378243e-05,0.00525856336815493,"ankyrin repeat and sterile alpha motif domain-containing protein 1B-like, transcript variant X3","gonad"
"LOC115104864",52.4888741648114,-0.561443600448418,0.172241037430438,-3.25963898513537,0.00111554108678614,0.021770159618372,"thioredoxin domain-containing protein 5-like","gonad"
"LOCNA.2954",428.373852062094,-0.562933250260196,0.142714455768364,-3.94447252893483,7.99758206347448e-05,0.00531883149979643,NA,"gonad"
"LOC115106878",113.854416120634,-0.563081908824772,0.142638507232779,-3.94761498664487,7.89336095945623e-05,0.0053104527991626,"mediator of DNA damage checkpoint protein 1-like","gonad"
"LOCNA.2955",53.5939699453273,-0.564462520621657,0.186608563730765,-3.02484789195448,0.00248758199069058,0.035450972231537,NA,"gonad"
"LOC115105150",323.496841594778,-0.564785564672309,0.182482942111439,-3.09500470639828,0.00196809774131798,0.0307053620541137,"sickle tail protein-like, transcript variant X4","gonad"
"LOC115128576",121.60906616583,-0.565941407003224,0.172252928661625,-3.28552560122194,0.00101792291490434,0.0209302473873196,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IB-like, transcript variant X1","gonad"
"LOC115137090",258.013359006187,-0.566355010297808,0.190292382731409,-2.97623584385507,0.00291810354332323,0.0385317003146011,"protein phosphatase 1 regulatory subunit 37-like","gonad"
"LOC115121109",289.987261933766,-0.567615861295683,0.158708261165943,-3.57647331730384,0.000348260845658128,0.0111517176609682,"torsin-1A-interacting protein 2-like, transcript variant X1","gonad"
"LOCNA.2593",363.32758779153,-0.56811929128653,0.164254684834213,-3.45877070026921,0.00054264666684997,0.014258021538825,NA,"gonad"
"LOC115110792",53.2084837726799,-0.568244677925032,0.161132692497725,-3.52656353665198,0.000420990140225168,0.0124486921594921,"STE20-related kinase adapter protein alpha-like, transcript variant X1","gonad"
"LOC115143188",31.8141526127865,-0.5684861852375,0.172048648806162,-3.30421766856177,0.000952418529794985,0.0201774922134863,"AMP deaminase 2-like, transcript variant X1","gonad"
"LOC115144880",369.81205118906,-0.572071590912059,0.19350363373969,-2.9563868122582,0.00311266453995163,0.0400237516907662,"elongation factor 2-like, transcript variant X1","gonad"
"LOC115112385",415.651442298943,-0.573210610146806,0.201968228367183,-2.83812268286424,0.00453797368128678,0.0498435875120646,"dysbindin domain-containing protein 1-like, transcript variant X1","gonad"
"LOC115140604",25.6455248130505,-0.573958785804742,0.197939641526608,-2.89966568282174,0.00373560859837893,0.044709103304,"uncharacterized LOC115140604","gonad"
"LOC115101943",54.7946561740521,-0.576937787144621,0.183089485327869,-3.15112463237015,0.00162643071955905,0.0271660314115125,"SRSF protein kinase 1-like, transcript variant X1","gonad"
