"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115130622",49.8549631255478,-0.0934921697484726,0.106267878332452,0.0891024831961209,0.375698126542235,"MAP7 domain-containing protein 2-like, transcript variant X10","liver"
"LOCNA.64",78.426878577281,-0.0935343388748069,0.103877176669991,0.0908245439408295,0.379829937064048,NA,"liver"
"LOC115102183",38.810117727107,-0.0937815798930743,0.112285335630338,0.0866505647597102,0.372946774905665,"E3 ubiquitin-protein ligase ARIH2-like","liver"
"LOC115104488",178.074409634296,-0.0939937900030808,0.119455368664787,0.078729828915283,0.359926003283958,"histone-lysine N-methyltransferase 2C-like","liver"
"LOC115103495",99.3955854476606,-0.0940568004304873,0.137610316176195,0.0571413031054646,0.312313453372171,"signal transducer and activator of transcription 5B-like","liver"
"LOC115113007",344.973991522999,-0.0941116362392581,0.0859192523958085,0.0854212360033207,0.371958609524935,"probable E3 ubiquitin-protein ligase TRIM8, transcript variant X2","liver"
"LOC115123698",65.5437842680012,-0.0948385226050322,0.127435151084493,0.0692141053209784,0.339078957766226,"protein-tyrosine sulfotransferase 2-like, transcript variant X2","liver"
"LOC115122149",38.530749294938,-0.0949427954541849,0.126055956357364,0.0708955522077693,0.34270230116872,"serine/threonine-protein phosphatase 5-like","liver"
"LOC115108146",39.4238069730804,-0.0952130688438528,0.103375735187522,0.0876019953329493,0.374981702539675,"hippocampus abundant transcript 1 protein","liver"
"LOC115123863",676.859183950517,-0.0957582744086562,0.146458320223768,0.0458677411334814,0.282717539781262,"60S ribosomal protein L4-A, transcript variant X1","liver"
"LOC115105288",279.17667945405,-0.0959283802618676,0.148566571787158,0.0447617794104135,0.280186172125881,"protein Jade-1-like","liver"
"LOC115123699",392.091676821597,-0.0959403391104353,0.158936854082052,0.0285382475452419,0.234294517520994,"polyubiquitin-B","liver"
"LOC115110892",140.399913255603,-0.0959448141727082,0.148161641143074,0.0420816792134594,0.275233817986284,"microfibril-associated glycoprotein 4-like","liver"
"LOC115105240",258.292893469316,-0.0961542660774949,0.0937544881567949,0.0848662556377232,0.37155479583289,"cytoplasmic polyadenylation element-binding protein 4-like, transcript variant X2","liver"
"LOC115141154",44.6279207847127,-0.0969322171936408,0.132235977522868,0.0635931550670537,0.328797576473064,"probable myosin heavy chain ECU04_1000, transcript variant X6","liver"
"LOC115107105",266.678707894606,-0.0969548980151843,0.0794566347837243,0.0729001414877243,0.34723208492498,"myotrophin, transcript variant X1","liver"
"LOC115106784",70.6450213100338,-0.0973783543771291,0.0925512523084225,0.0817547806573317,0.366421645555755,"eukaryotic translation initiation factor 4H-like, transcript variant X3","liver"
"LOC115112993",210.408344041497,-0.0973847830429805,0.110979491501346,0.0784782886715926,0.359066789173267,"ras-related protein Rab-40B-like","liver"
"LOC115134055",66.0469066845778,-0.0974528535137597,0.129917536151404,0.0660375904344792,0.332567033440579,"cat eye syndrome critical region protein 2-like, transcript variant X2","liver"
"LOC115137323",131.818334054736,-0.0976521931270587,0.107911415053437,0.0801299445918387,0.363969161034209,"protocadherin Fat 1-like","liver"
"LOCNA.3090",41.1155244982252,-0.0977064656185424,0.104155733456218,0.0830432341081621,0.368799509050288,NA,"liver"
"LOC115128564",39.8756368504571,-0.0977661105105025,0.154632794649213,0.0367707558603278,0.256622605176033,"thyroid hormone receptor beta-like, transcript variant X3","liver"
"LOC115131777",42.3590204941213,-0.0979971238214808,0.115991263463015,0.0778587173533715,0.357681300388231,"sorting nexin-27-like","liver"
"LOC115142940",127.402720590111,-0.0984691530977951,0.100489642461151,0.081531662022434,0.366421645555755,"neurofascin-like","liver"
"LOC115103147",63.9410984753621,-0.098526329992936,0.104081579428106,0.0817731621325278,0.366421645555755,"enhancer of polycomb homolog 1-like, transcript variant X2","liver"
"LOC115102454",49.4031523106446,-0.0987769476587531,0.149338835693575,0.0451978389014806,0.280502914456349,"transmembrane protein 269-like, transcript variant X1","liver"
"LOC115117104",58.6051406730898,-0.0991455282612646,0.112940807837129,0.0775405047031653,0.35650951918084,"talin-1-like","liver"
"LOC115130876",92.7465088771962,-0.0998707411334104,0.110689743272315,0.0774686265452614,0.356469328015115,"ecto-NOX disulfide-thiol exchanger 2-like, transcript variant X2","liver"
"LOC115133010",43.7596419950444,-0.100040567930763,0.122854697710588,0.0699151065338246,0.340293699560322,"protein phosphatase 1 regulatory subunit 12A-like, transcript variant X17","liver"
"LOCNA.4677",48.6361873768613,-0.100072181450826,0.151145522138793,0.0432395157697868,0.276907100858695,NA,"liver"
"LOC115108037",55.2750394783555,-0.100367233008154,0.133446142102171,0.0619507975855637,0.32476713386081,"solute carrier family 22 member 16-like","liver"
"LOC115109181",117.670929982036,-0.100624252948,0.117972971278631,0.0725240860912744,0.347009313619776,"serine/arginine-rich splicing factor 11-like","liver"
"LOC115130400",54.750663871351,-0.100732238478035,0.11007641045964,0.0760485550300138,0.352810305422727,"sickle tail protein homolog, transcript variant X6","liver"
"LOC115126022",84.0215033080444,-0.100842624051844,0.1603122998021,0.0335674689224213,0.248766102155295,"pantothenate kinase 1-like","liver"
"LOC115108366",79.1505932501683,-0.101228024418807,0.0942875294494498,0.0743788110360063,0.349952305924409,"ER degradation-enhancing alpha-mannosidase-like protein 3, transcript variant X2","liver"
"LOCNA.865",112.497531342509,-0.101326435070587,0.111240088215586,0.0734108161778863,0.348554918726736,NA,"liver"
"LOC115110196",52.244343584809,-0.101563700277769,0.102738188213871,0.0763099301802978,0.353336792399751,"zinc finger protein 646-like, transcript variant X7","liver"
"LOC115108547",44.5137617991431,-0.102238771758339,0.104344697418179,0.0749753549476696,0.350765408744831,"nucleoprotein TPR-like, transcript variant X6","liver"
"LOC115113790",89.7036708098944,-0.102554602139172,0.108477899446495,0.0739435931469458,0.349398388232397,"leukocyte receptor cluster member 8 homolog","liver"
"LOC115141334",181.062762866114,-0.103107724102156,0.109228641164954,0.0718897783007003,0.345732272815804,"ubiquitin carboxyl-terminal hydrolase 5-like, transcript variant X1","liver"
"LOC115144966",81.1099718542645,-0.103303218953835,0.103783148405913,0.0732394091733732,0.348072141576486,"nuclear factor 1 C-type-like, transcript variant X3","liver"
"LOC115128719",106.600235522948,-0.10343384137293,0.0946039844433187,0.0694966601096233,0.340004396526393,"casein kinase II subunit alpha-like, transcript variant X1","liver"
"LOC115141777",117.268081420096,-0.103534572838337,0.0858866835558373,0.0647256119008888,0.330362180103594,"lissencephaly-1 homolog A, transcript variant X2","liver"
"LOC115139363",56.4152978490234,-0.10398876504556,0.106500070657242,0.0721551415841061,0.346411286926621,"nuclear receptor coactivator 1-like, transcript variant X4","liver"
"LOC115143092",333.185934409544,-0.104199614471489,0.115988096321761,0.0698421448817322,0.340293699560322,"interleukin-17 receptor C-like, transcript variant X1","liver"
"LOC115135506",100.271424259645,-0.104812148707875,0.170899983299905,0.0274718967619146,0.230196866489841,"phosphofurin acidic cluster sorting protein 1-like, transcript variant X2","liver"
"LOCNA.2468",76.0791143756401,-0.105003692921063,0.131295049856321,0.0611528724095779,0.322983271865741,NA,"liver"
"LOC115134404",284.007206290593,-0.105280004621004,0.126134346358837,0.062298463469714,0.325014963479238,"low-density lipoprotein receptor-related protein 5-like","liver"
"LOC115110004",50.8492510828253,-0.105467735807247,0.147338671451278,0.0485082519462897,0.290094134608539,"mitogen-activated protein kinase 1-like","liver"
"LOC115104028",62.3542808580372,-0.105693007079479,0.105067802220507,0.0689405100790466,0.338648638331509,"KAT8 regulatory NSL complex subunit 1-like, transcript variant X1","liver"
"LOC115101387",69.2676313882944,-0.106406440077271,0.0891707452290469,0.061447601409501,0.323330062961829,"heterogeneous nuclear ribonucleoprotein U-like protein 1","liver"
"LOC115130185",54.1183168111549,-0.106701491011965,0.147172822023735,0.0494388522905934,0.291673730441683,"aspartyl/asparaginyl beta-hydroxylase-like, transcript variant X2","liver"
"LOC115105346",42.3810071230102,-0.107045159165315,0.12099842009091,0.0650312330438213,0.330627777078173,"remodeling and spacing factor 1-like, transcript variant X1","liver"
"LOC115135385",51.2421878209061,-0.107294916151169,0.153119894171633,0.044844971398022,0.280186172125881,"protein spinster homolog 2","liver"
"LOC115103173",54.9652163870264,-0.107458829116034,0.174144416084883,0.0287888314342568,0.234886910806089,"chromodomain-helicase-DNA-binding protein 7-like","liver"
"LOC115133794",162.245199518136,-0.107898937278237,0.111412812802153,0.065059769807625,0.330627777078173,"UHRF1-binding protein 1-like","liver"
"LOC115102137",38.7496620419877,-0.108314162094853,0.1210032168827,0.0629693087924335,0.326364315011091,"bromodomain adjacent to zinc finger domain protein 2A-like","liver"
"LOC115121787",105.289193023203,-0.108978598151304,0.070265675558033,0.0374466762299105,0.258148881555647,"baculoviral IAP repeat-containing protein 2-like","liver"
"LOC115103255",102.363998044616,-0.109187296735894,0.203156164473539,0.012941075453587,0.173140549788986,"angiopoietin-related protein 4-like, transcript variant X1","liver"
"LOC115138757",42.221243112754,-0.109408166845291,0.140105855699973,0.0532410952933508,0.30249398527841,"sodium-dependent multivitamin transporter-like, transcript variant X10","liver"
"LOC115110408",91.5878092007407,-0.109416671345237,0.0982141780608901,0.0616833168714264,0.323966518191696,"histone acetyltransferase p300-like, transcript variant X5","liver"
"LOC115129408",258.770552440597,-0.110014299309878,0.0959681738024787,0.0589377441135207,0.315414695037856,"proto-oncogene DBL-like","liver"
"LOCNA.2038",47.2665671524403,-0.110110590468035,0.108188385790586,0.0628573426918393,0.326188011799747,NA,"liver"
"LOCNA.2426",64.6152438399759,-0.110151926190204,0.0950982157131337,0.0580324073965706,0.313337271703588,NA,"liver"
"LOC115117497",55.6466411834866,-0.111109949408287,0.15551950057504,0.0436372177425164,0.278233057080541,"catenin alpha-1-like","liver"
"LOC115135922",171.203355900426,-0.111831715379483,0.132753372398654,0.0545697178438266,0.305513320574342,"nuclear receptor corepressor 1-like, transcript variant X4","liver"
"LOC115142923",128.072415176775,-0.112212030970527,0.132030916556143,0.0557574126757873,0.308686942347995,"solute carrier family 25 member 34-like, transcript variant X2","liver"
"LOC115131882",361.111664162567,-0.112646643071976,0.13354884660423,0.0543825107439704,0.305513320574342,"RAF proto-oncogene serine/threonine-protein kinase-like","liver"
"LOCNA.2204",152.535209078418,-0.112706536104905,0.0813123883778486,0.0448615479280547,0.280186172125881,NA,"liver"
"LOC115129566",54.3792091977153,-0.112759616666831,0.134483160583508,0.0549245129806642,0.306566000959721,"transmembrane protein 33-like","liver"
"LOCNA.959",80.2698811997388,-0.113106757160737,0.152363488234687,0.0454001440621915,0.280502914456349,NA,"liver"
"LOC115107678",90.5578272745605,-0.113505606204817,0.10842355994352,0.0563998992555039,0.310970538277906,"S-adenosylmethionine decarboxylase proenzyme-like","liver"
"LOCNA.4116",41.2795184829327,-0.113636490403815,0.148488937889425,0.0484004970320946,0.28991436905562,NA,"liver"
"LOC115132248",43.5799331809017,-0.113802428177849,0.122090712338646,0.0573319342153565,0.312444816097422,"cyclin-dependent kinase 11B-like, transcript variant X2","liver"
"LOC115137077",106.254318208427,-0.114772096494903,0.130879330411341,0.0541256654835203,0.304679468913216,"forkhead box protein P1-B-like, transcript variant X6","liver"
"LOCNA.1614",67.8787049518224,-0.114850906274398,0.223921575288877,0.0105390548300356,0.158133544904478,NA,"liver"
"LOCNA.2898",63.034572846991,-0.115085819858568,0.138813876246845,0.0506606781070597,0.29640434051032,NA,"liver"
"LOC115142853",5893.73587709561,-0.115498273216457,0.143564234090118,0.0554449797211495,0.307809592434228,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial","liver"
"LOC115120401",816.087125230698,-0.11553970750633,0.19563938219047,0.0208201509824439,0.204080854942497,"arrestin domain-containing protein 3-like","liver"
"LOC115101074",86.9317513232607,-0.115666250896749,0.143878758845491,0.0482770015204791,0.289662009122875,"5'-AMP-activated protein kinase catalytic subunit alpha-1-like","liver"
"LOC115143219",91.4567142206629,-0.115736985214975,0.116062473240166,0.0557795963255833,0.308686942347995,"ubiquitin-associated protein 2-like, transcript variant X2","liver"
"LOC115143907",78.9337661965538,-0.11599691582244,0.128681344079342,0.053208558631018,0.30249398527841,"nuclear distribution protein nudE-like 1-A, transcript variant X2","liver"
"LOCNA.1874",129.424984094519,-0.116628868738631,0.0889914339586999,0.0452735473919162,0.280502914456349,NA,"liver"
"LOC115134611",58.306914985807,-0.116793508239935,0.180087481127586,0.0314293773815326,0.242105883277114,"junctional adhesion molecule A-like","liver"
"LOC115110608",306.19242985322,-0.117361556465348,0.161280735115776,0.0416489062923245,0.274093247683413,"low-density lipoprotein receptor-like","liver"
"LOC115102192",240.294285679306,-0.117361709848563,0.157522294619685,0.0431010425722696,0.276907100858695,"oxysterol-binding protein-related protein 2-like, transcript variant X2","liver"
"LOC115131964",71.1521456967621,-0.117470161011035,0.123972908861644,0.0511873888811325,0.298412033907619,"cAMP-dependent protein kinase type II-alpha regulatory subunit-like, transcript variant X2","liver"
"LOC115144088",183.05091564148,-0.117510107353609,0.122031514536726,0.0546525777152118,0.305513320574342,"replication termination factor 2-like, transcript variant X1","liver"
"LOC115129282",99.6117741473692,-0.117668758489509,0.121759471097155,0.0531740824027657,0.30249398527841,"matrix-remodeling-associated protein 5-like","liver"
"LOC115142428",246.42656309816,-0.117990526837781,0.206191304502287,0.0203412890401111,0.202673878337576,"VPS10 domain-containing receptor SorCS3-like","liver"
"LOC115102104",470.891206137394,-0.118150184913411,0.141950956435405,0.0540848495809608,0.304679468913216,"serine protease hepsin-like, transcript variant X2","liver"
"LOC115135102",57.4975565105462,-0.118242127001311,0.139398716254013,0.0492788828530006,0.291644206067129,"phosphatidylcholine:ceramide cholinephosphotransferase 1-like, transcript variant X2","liver"
"LOC115138133",63.867831195141,-0.118408755726985,0.170801669587172,0.0354766091481606,0.254655212845042,"regulator of G-protein signaling 12-like, transcript variant X1","liver"
"LOC115143984",129.580704709898,-0.11858343551966,0.178370376334056,0.0338383232446189,0.249740095475972,"growth factor receptor-bound protein 7-like, transcript variant X1","liver"
"LOC115101418",41.7323036000937,-0.119843107488978,0.225003243150392,0.0147549841025037,0.179540172936931,"MICOS complex subunit MIC26-like","liver"
"LOC115114791",124.024882236095,-0.120197322186251,0.138158539919573,0.0479168868559958,0.288420834956239,"cysteine/serine-rich nuclear protein 1-like","liver"
"LOC115141202",438.789268526062,-0.120337610445553,0.129843148439284,0.0484217587707137,0.28991436905562,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IA-like, transcript variant X1","liver"
"LOC115115135",102.99965365453,-0.121369532990803,0.141162835856694,0.0469664150660306,0.286117614906769,"rho guanine nucleotide exchange factor 11-like, transcript variant X3","liver"
"LOC115103360",132.930896166778,-0.121459545472725,0.145326109599484,0.0444874003402181,0.280186172125881,"uncharacterized LOC115103360, transcript variant X2","liver"
"LOC115136605",39.6733040069229,-0.121579134574893,0.127006076647365,0.0485545443154568,0.290094134608539,"heterogeneous nuclear ribonucleoprotein R-like, transcript variant X4","liver"
"LOCNA.1858",143.828183910208,-0.122987610680255,0.156249336320934,0.0414481039067588,0.273702917728141,NA,"liver"
"LOCNA.3186",38.1609420578961,-0.124451950451326,0.138071168209476,0.0459803858233893,0.282819213829918,NA,"liver"
"LOC115132285",162.925454624389,-0.124487270841473,0.141033866586383,0.0429026135738824,0.276907100858695,"specifically androgen-regulated gene protein-like, transcript variant X1","liver"
"LOCNA.4250",39.5565545263718,-0.124502651604051,0.166101755747932,0.038214061091354,0.262158674267053,NA,"liver"
"LOCNA.2737",151.942615145368,-0.124603126157339,0.136880150768648,0.0451421253841969,0.280502914456349,NA,"liver"
"LOC115116852",52.8661732651948,-0.124632948026397,0.143925756838859,0.0448003876672872,0.280186172125881,"protein lin-28 homolog B-like, transcript variant X1","liver"
"LOC115140172",67.2287935393565,-0.125085520500699,0.109200612553984,0.0448242347526612,0.280186172125881,"ras GTPase-activating-like protein IQGAP1, transcript variant X1","liver"
"LOC115134427",114.498962945508,-0.125276091099403,0.19295009079421,0.0284912215369362,0.234294517520994,"potassium voltage-gated channel subfamily KQT member 1-like, transcript variant X1","liver"
"LOCNA.1738",60.7330840092466,-0.125485057180735,0.0963771530929659,0.0388845124964229,0.264827451815204,NA,"liver"
"LOCNA.2848",42.6524671471892,-0.126555877332095,0.125144263038328,0.0445807147941322,0.280186172125881,NA,"liver"
"LOCNA.115",2379.82788486397,-0.126750642350799,0.169505906418918,0.0362178915828711,0.256032452366581,NA,"liver"
"LOC115117453",39.0007385761572,-0.129076414256344,0.120257363661771,0.0430682176047483,0.276907100858695,"protein LSM12 homolog A-like","liver"
"LOC115138416",137.967838944179,-0.129214445424882,0.134736347033969,0.0429044953034852,0.276907100858695,"serine/arginine repetitive matrix protein 1-like","liver"
"LOCNA.1480",9452.01741391626,-0.130605552827976,0.145081685972351,0.0396261753268195,0.26638364867298,NA,"liver"
"LOCNA.759",52.7346652511457,-0.131423251678974,0.103468143532499,0.0358685768026365,0.255699475540007,NA,"liver"
"LOCNA.2467",95.2442673871772,-0.131664062670874,0.127128287225445,0.0404111416097299,0.269694214572736,NA,"liver"
"LOC115129597",170.404561068023,-0.132887473003597,0.144057036450253,0.0392575471406857,0.26638364867298,"protein diaphanous homolog 2-like","liver"
"LOC115105217",51.9712469715625,-0.134774768871871,0.177176832387479,0.0330273971351377,0.247968994980036,"beta-2 adrenergic receptor, transcript variant X2","liver"
"LOCNA.2933",110.124244037419,-0.135121313507844,0.200397138481842,0.0279402011977291,0.232593816290765,NA,"liver"
"LOC115146897",70.0826283812774,-0.13601292657889,0.137672172003319,0.0380593001285669,0.261414608912273,"inactive carboxypeptidase-like protein X2","liver"
"LOC115107640",63.0283691563869,-0.136506993376361,0.144139976722428,0.0366038014727067,0.256090536697524,"heterogeneous nuclear ribonucleoprotein Q-like, transcript variant X7","liver"
"LOC115145224",123.879487395061,-0.137104607649864,0.11291899565115,0.0341435070026704,0.251663499395662,"U1 small nuclear ribonucleoprotein 70 kDa-like","liver"
"LOC115123256",391.906354098611,-0.137570748940827,0.101237982999739,0.0291402335978538,0.235543168143127,"protein TFG-like, transcript variant X3","liver"
"LOC115113263",94.3534845196946,-0.138175258235148,0.0846681272860426,0.0205319976007923,0.203374839393111,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like, transcript variant X1","liver"
"LOC115147154",49.1661073370532,-0.13823857070094,0.119959711501464,0.0348249731254086,0.253196714668662,"erbin-like, transcript variant X1","liver"
"LOC115112080",99.6743162405994,-0.138322044135419,0.134306308103447,0.0364976737246221,0.256032452366581,"rho GTPase-activating protein 1-like","liver"
"LOC115117330",39.209622550457,-0.138534591372019,0.131892747558796,0.0365052734134552,0.256032452366581,"cadherin-22-like","liver"
"LOC115135904",58.5680064969755,-0.138569324704716,0.170856246450568,0.0335628304135478,0.248766102155295,"coxsackievirus and adenovirus receptor homolog","liver"
"LOCNA.2357",171.373554283496,-0.139719362379197,0.11442220105029,0.0322410177154808,0.244339310096114,NA,"liver"
"LOC115108486",461.494800886193,-0.139795781620282,0.208448241048421,0.0253527745366441,0.22192521710681,"transcription factor AP-1-like","liver"
"LOC115127007",64.681774562046,-0.140035721985668,0.156427987485142,0.0350573238762424,0.254153401200498,"chromodomain-helicase-DNA-binding protein 7-like","liver"
"LOC115136940",153.308003379106,-0.140547243931029,0.0870331728844503,0.0201993473820133,0.202673878337576,"heterogeneous nuclear ribonucleoprotein L-like, transcript variant X1","liver"
"LOC115145335",91.5130513535705,-0.141908901409397,0.158696021795282,0.033259533554594,0.248766102155295,"phosphoglucomutase-1-like","liver"
"LOC115136715",49.5332990582835,-0.145741502652128,0.137980843316673,0.0323802915249171,0.245031792051905,"rho GTPase-activating protein 32-like, transcript variant X1","liver"
"LOC115137883",157.343786736671,-0.145829244269535,0.120324735279032,0.0296006979721317,0.237765350995164,"SH3 domain and tetratricopeptide repeat-containing protein 1-like, transcript variant X1","liver"
"LOC115133550",239.984228457436,-0.147590592371925,0.104496175366563,0.0236143614316486,0.21435053596947,"receptor-type tyrosine-protein phosphatase delta-like, transcript variant X1","liver"
"LOC115139507",47.4703729380454,-0.148192735392474,0.114150034550025,0.0264889249736093,0.227788365811054,"myristoylated alanine-rich C-kinase substrate-like","liver"
"LOCNA.2423",40.4669276716123,-0.148549411639775,0.126909426706421,0.0290473448428142,0.235543168143127,NA,"liver"
"LOC115130321",210.938685146158,-0.14947692544017,0.162142655342919,0.0302036239874157,0.238169917643783,"RB1-inducible coiled-coil protein 1-like, transcript variant X3","liver"
"LOC115129612",67.1828454112014,-0.149923831675662,0.122066553947023,0.0273456332154167,0.230196866489841,"muscleblind-like protein 2a, transcript variant X10","liver"
"LOC115110931",64.0908371306079,-0.150522213801406,0.112650565638591,0.0248255996438836,0.218789563854889,"dynamin-2-like","liver"
"LOC115105488",83.3172463434862,-0.153117082499741,0.161598562875289,0.0286592380874153,0.234684950712522,"homeobox protein cut-like 1, transcript variant X2","liver"
"LOC115131709",6945.60178880783,-0.153564766236713,0.0929052924059007,0.0161448335717685,0.184520130536374,"syndecan-2-A-like","liver"
"LOC115133259",86.3918449252157,-0.155968655773104,0.139571185473872,0.0266910783209747,0.228330042727611,"lysine-specific demethylase 5A-like, transcript variant X5","liver"
"LOC115124085",40.6623808123042,-0.156397120951957,0.123401481521182,0.0240727761112969,0.215869787685046,"signal peptide peptidase-like 3, transcript variant X1","liver"
"LOC115142937",515.183925308352,-0.15711667925425,0.138490599508206,0.0260088544249647,0.225223914238268,"pleckstrin homology domain-containing family A member 6-like, transcript variant X6","liver"
"LOC115135156",61.2490387688329,-0.157400130882155,0.0966088766646712,0.0154465871587976,0.18151662183732,"baculoviral IAP repeat-containing protein 6-like, transcript variant X14","liver"
"LOCNA.4716",157.700090577598,-0.161102480101547,0.113296329344432,0.0191812993543776,0.199629818720697,NA,"liver"
"LOC115138324",98.29924205222,-0.161280329461826,0.129403275182519,0.0228845143610018,0.21152842469691,"kinase D-interacting substrate of 220 kDa B-like, transcript variant X2","liver"
"LOC115116919",42.4241555079136,-0.16142428294894,0.22637239248303,0.0225468389486506,0.210412318519142,"matrin-3-like","liver"
"LOC115118279",115.184784024213,-0.162279329545973,0.198790356940039,0.0256326107606734,0.223382348559285,"insulin receptor-like","liver"
"LOC115135526",137.125571837843,-0.162527623526697,0.162631745027438,0.0249751202375218,0.219641010686991,"rho GTPase-activating protein 31-like, transcript variant X2","liver"
"LOC115144915",61.5889217361802,-0.163300983048118,0.102357709628429,0.0149974159127809,0.181317794954092,"amino-terminal enhancer of split-like, transcript variant X1","liver"
"LOC115145297",167.848417495462,-0.163341353413347,0.159648586558353,0.0246752492999481,0.218022625269964,"DENN domain-containing protein 1B-like, transcript variant X5","liver"
"LOCNA.459",175.776714410612,-0.164275966070121,0.116033504236299,0.0185946253455121,0.197466659868678,NA,"liver"
"LOC115130517",69.8876540477343,-0.165067516560673,0.194558368092881,0.0237788947535838,0.214809023645975,"dual specificity protein kinase CLK4-like, transcript variant X1","liver"
"LOC115145832",49.0312515788787,-0.166526089498058,0.185200442043742,0.0241257237033765,0.215869787685046,"RING finger protein 24-like","liver"
"LOC115146425",46.0095673168618,-0.166666058714179,0.204288525552384,0.0231522083176761,0.212548566116422,"protein quaking-A, transcript variant X2","liver"
"LOCNA.2452",249.381031624545,-0.167070768711709,0.124828819975577,0.019380218832895,0.199629818720697,NA,"liver"
"LOCNA.160",45.2669687052433,-0.168142493713183,0.214328363727345,0.022086856575843,0.209084663998806,NA,"liver"
"LOCNA.4429",38.4587312469635,-0.168861144048366,0.189725848297398,0.0234379326730639,0.213781208194053,NA,"liver"
"LOC115123096",90.5265285799374,-0.168977544259153,0.285947164833264,0.0180424224355656,0.193664481123961,"nuclear factor 1 X-type-like","liver"
"LOC115107593",53.0090058153229,-0.169791528634781,0.209595025050706,0.0222930323345778,0.209084663998806,"transport and Golgi organization protein 1 homolog, transcript variant X3","liver"
"LOC115111950",126.884578626945,-0.170338974277131,0.102685930957092,0.0122933137290132,0.169701832063591,"epsin-1-like, transcript variant X1","liver"
"LOC115139568",48.6796891222273,-0.17034147174114,0.113684010469068,0.0153805312264939,0.18151662183732,"serine/threonine-protein phosphatase 4 regulatory subunit 3-like, transcript variant X3","liver"
"LOC115101290",75.7902352017812,-0.17210961836683,0.11724987489728,0.0156719522732496,0.18151662183732,"procollagen C-endopeptidase enhancer 2-like","liver"
"LOC115101827",114.240772014294,-0.172914587901283,0.158401625950461,0.0216255235009713,0.208002905769138,"carboxypeptidase N subunit 2-like","liver"
"LOCNA.4441",81.5148548109139,-0.174372446445585,0.147205682989214,0.0203336880277781,0.202673878337576,NA,"liver"
"LOC115146444",55.183136294213,-0.174473305012216,0.161470868728204,0.0212737841526726,0.205956662037984,"serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform-like, transcript variant X1","liver"
"LOC115113613",1624.67749227223,-0.178251217761898,0.158680813599009,0.0174837633083068,0.190896114373233,"UDP-glucuronosyltransferase 2C1-like, transcript variant X2","liver"
"LOC115142954",121.772652289419,-0.178346820332476,0.170559894824623,0.0204655024344534,0.203374839393111,"receptor-type tyrosine-protein phosphatase gamma-like","liver"
"LOC115144388",144.645377583994,-0.179631752318283,0.200034595580736,0.0203336817032834,0.202673878337576,"mitogen-activated protein kinase kinase kinase 4-like, transcript variant X1","liver"
"LOC115139941",171.071277675195,-0.181475826883363,0.0933871730245622,0.00663608692970173,0.131086605807676,"hepatocyte nuclear factor 1-alpha, transcript variant X2","liver"
"LOC115127896",268.825641185803,-0.184479165033473,0.158022676582123,0.0179756895376117,0.193315701198773,"lysosome membrane protein 2-like","liver"
"LOC115107737",70.4589281521765,-0.185013865705529,0.119832612805535,0.012217437069047,0.169183226151919,"afadin-like, transcript variant X12","liver"
"LOC115112568",42.473107277391,-0.185928268980945,0.20093838477229,0.0192316024083472,0.199629818720697,"chromodomain-helicase-DNA-binding protein 9-like","liver"
"LOC115109986",47.1437592926003,-0.189303417152771,0.135234041904617,0.0141905384938284,0.177532759135051,"splicing factor, arginine/serine-rich 19-like, transcript variant X1","liver"
"LOC115116332",66.5643791833029,-0.189442799699158,0.171879532400125,0.0178630464034922,0.193009650342536,"aryl hydrocarbon receptor-like","liver"
"LOC115113725",43.9943587888743,-0.189658913486171,0.127986517082889,0.0126278416368476,0.171799503329257,"CCR4-NOT transcription complex subunit 10-like","liver"
"LOC115135173",54.0015971183844,-0.19128280621558,0.124548386874776,0.0117015239208955,0.166835363781253,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like, transcript variant X3","liver"
"LOC115132589",44.6610603226964,-0.194132704400413,0.145635174514312,0.0143621560769728,0.177532759135051,"protein TASOR-like","liver"
"LOC115113578",99.6896855586508,-0.194158896414551,0.132220371375054,0.0123286017255976,0.16977386668957,"tight junction protein ZO-1-like","liver"
"LOCNA.3455",362.973446003685,-0.194735584089751,0.14769498485417,0.0142662794365518,0.177532759135051,NA,"liver"
"LOCNA.4185",83.8340567133297,-0.196065598463366,0.106803690903569,0.00691793813538914,0.13158210304148,NA,"liver"
"LOC115108554",77.8520078408004,-0.196172414720324,0.160976218359001,0.0154728788381813,0.18151662183732,"carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein-like","liver"
"LOCNA.1584",63.7422155744245,-0.196921647810067,0.107717663796747,0.00694747402816355,0.13158210304148,NA,"liver"
"LOC115102996",384.037140054563,-0.196933854855014,0.140704221513561,0.0129804031135335,0.17325616070688,"solute carrier family 22 member 23-like","liver"
"LOC115138157",629.309325440229,-0.197170351238332,0.133891003356458,0.0117332152924937,0.16686582756025,"equilibrative nucleoside transporter 2-like, transcript variant X1","liver"
"LOC115103132",71.5398505853391,-0.197428314455549,0.12631067283434,0.0105590411670188,0.158133544904478,"extended synaptotagmin-2-B-like, transcript variant X1","liver"
