"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115142940",127.402720590111,-0.105993438804111,0.0830648362372664,0.081531662022434,0.366421645555755,"neurofascin-like","liver"
"LOC115103147",63.9410984753621,-0.106323792646568,0.0852097700389679,0.0817731621325278,0.366421645555755,"enhancer of polycomb homolog 1-like, transcript variant X2","liver"
"LOC115139384",57.1219228987056,-0.106324484512362,0.106318710479772,0.0566138319994154,0.311238262384323,"atypical kinase COQ8A, mitochondrial-like, transcript variant X4","liver"
"LOC115104488",178.074409634296,-0.106436269960214,0.0949816648512425,0.078729828915283,0.359926003283958,"histone-lysine N-methyltransferase 2C-like","liver"
"LOC115103411",159.204692215162,-0.106497695945745,0.109518605628787,0.0461346964111502,0.282819213829918,"tumor protein p53-inducible nuclear protein 1-like, transcript variant X3","liver"
"LOC115145341",98.6090407402958,-0.106922143775528,0.101136333120873,0.0681221844645956,0.337384082006234,"tyrosine-protein kinase JAK1-like, transcript variant X1","liver"
"LOC115106696",217.976583234674,-0.106933535757156,0.113603421312178,0.030892539803393,0.239916478308056,"transforming growth factor beta-2 proprotein-like","liver"
"LOC115141920",51.1468594159395,-0.106946354063697,0.0995878205437548,0.0709955586088495,0.342892150475247,"serine/threonine-protein kinase ULK2-like, transcript variant X2","liver"
"LOC115137323",131.818334054736,-0.107122179320366,0.087512294269995,0.0801299445918387,0.363969161034209,"protocadherin Fat 1-like","liver"
"LOC115108366",79.1505932501683,-0.107146738035116,0.0788027448569042,0.0743788110360063,0.349952305924409,"ER degradation-enhancing alpha-mannosidase-like protein 3, transcript variant X2","liver"
"LOC115114194",55.3307379593949,-0.107533945923472,0.101549865075937,0.0658190827366029,0.332095211019535,"CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase-like, transcript variant X1","liver"
"LOC115131777",42.3590204941213,-0.10766585482144,0.0917006796184238,0.0778587173533715,0.357681300388231,"sorting nexin-27-like","liver"
"LOC115112993",210.408344041497,-0.107716241433437,0.0892313624361888,0.0784782886715926,0.359066789173267,"ras-related protein Rab-40B-like","liver"
"LOC115141777",117.268081420096,-0.107863720817647,0.0732677397048666,0.0647256119008888,0.330362180103594,"lissencephaly-1 homolog A, transcript variant X2","liver"
"LOC115110196",52.244343584809,-0.108016217786532,0.0836549831149005,0.0763099301802978,0.353336792399751,"zinc finger protein 646-like, transcript variant X7","liver"
"LOC115117104",58.6051406730898,-0.10802957270286,0.0897795039224995,0.0775405047031653,0.35650951918084,"talin-1-like","liver"
"LOC115122149",38.530749294938,-0.108067474657482,0.0979004361830179,0.0708955522077693,0.34270230116872,"serine/threonine-protein phosphatase 5-like","liver"
"LOC115130876",92.7465088771962,-0.108111628930844,0.0883472529558122,0.0774686265452614,0.356469328015115,"ecto-NOX disulfide-thiol exchanger 2-like, transcript variant X2","liver"
"LOC115101146",58.2530030471708,-0.108150868011776,0.113705697309715,0.0290580156801925,0.235543168143127,"atrial natriuretic peptide receptor 2-like","liver"
"LOC115123698",65.5437842680012,-0.108276072956316,0.0986817784921675,0.0692141053209784,0.339078957766226,"protein-tyrosine sulfotransferase 2-like, transcript variant X2","liver"
"LOC115124238",67.6925373892265,-0.10831195922845,0.103024058656857,0.0608672706335474,0.32268226290799,"acetyl-coenzyme A synthetase, cytoplasmic-like","liver"
"LOC115120696",68.0141328482037,-0.108448809574843,0.111459540259831,0.0364399965490413,0.256032452366581,"E3 ubiquitin-protein ligase SH3RF3-like","liver"
"LOC115130400",54.750663871351,-0.108634665867053,0.087740252702864,0.0760485550300138,0.352810305422727,"sickle tail protein homolog, transcript variant X6","liver"
"LOC115126857",1029.91425461445,-0.108653700250791,0.0995277632421463,0.0669413574301355,0.334585404242101,"fructose-1,6-bisphosphatase 1-like","liver"
"LOC115108547",44.5137617991431,-0.108662938966133,0.0843644357690813,0.0749753549476696,0.350765408744831,"nucleoprotein TPR-like, transcript variant X6","liver"
"LOC115128719",106.600235522948,-0.10888058235679,0.0785022389849603,0.0694966601096233,0.340004396526393,"casein kinase II subunit alpha-like, transcript variant X1","liver"
"LOC115103495",99.3955854476606,-0.10905113013243,0.10395364998082,0.0571413031054646,0.312313453372171,"signal transducer and activator of transcription 5B-like","liver"
"LOC115114767",138.039591667358,-0.109192404867087,0.107376446103483,0.047969375058013,0.288429277505369,"ski-like protein, transcript variant X3","liver"
"LOC115144966",81.1099718542645,-0.109211870805842,0.0838133096391208,0.0732394091733732,0.348072141576486,"nuclear factor 1 C-type-like, transcript variant X3","liver"
"LOC115113790",89.7036708098944,-0.109352885566599,0.0864203909467081,0.0739435931469458,0.349398388232397,"leukocyte receptor cluster member 8 homolog","liver"
"LOC115109412",56.3374828451411,-0.109532979652763,0.105383069327197,0.052679242020665,0.30210846539847,"nuclear receptor ROR-alpha A-like, transcript variant X1","liver"
"LOC115134055",66.0469066845778,-0.109580532748809,0.0987195478716744,0.0660375904344792,0.332567033440579,"cat eye syndrome critical region protein 2-like, transcript variant X2","liver"
"LOCNA.865",112.497531342509,-0.109652850924577,0.0882093619137203,0.0734108161778863,0.348554918726736,NA,"liver"
"LOC115109181",117.670929982036,-0.109697245955087,0.0917633510095333,0.0725240860912744,0.347009313619776,"serine/arginine-rich splicing factor 11-like","liver"
"LOC115141154",44.6279207847127,-0.109739542772557,0.100018231811906,0.0635931550670537,0.328797576473064,"probable myosin heavy chain ECU04_1000, transcript variant X6","liver"
"LOC115139363",56.4152978490234,-0.109874930984071,0.0850894436605435,0.0721551415841061,0.346411286926621,"nuclear receptor coactivator 1-like, transcript variant X4","liver"
"LOC115133010",43.7596419950444,-0.110101116907616,0.0942748201920405,0.0699151065338246,0.340293699560322,"protein phosphatase 1 regulatory subunit 12A-like, transcript variant X17","liver"
"LOC115141334",181.062762866114,-0.110168573806137,0.0865966564222493,0.0718897783007003,0.345732272815804,"ubiquitin carboxyl-terminal hydrolase 5-like, transcript variant X1","liver"
"LOC115101387",69.2676313882944,-0.110233716000136,0.0748527877383132,0.061447601409501,0.323330062961829,"heterogeneous nuclear ribonucleoprotein U-like protein 1","liver"
"LOC115105288",279.17667945405,-0.110634176316425,0.107620147396683,0.0447617794104135,0.280186172125881,"protein Jade-1-like","liver"
"LOC115104028",62.3542808580372,-0.1109179947804,0.0838621088879488,0.0689405100790466,0.338648638331509,"KAT8 regulatory NSL complex subunit 1-like, transcript variant X1","liver"
"LOC115121787",105.289193023203,-0.110918770308623,0.0622018034520463,0.0374466762299105,0.258148881555647,"baculoviral IAP repeat-containing protein 2-like","liver"
"LOC115143092",333.185934409544,-0.111028995417082,0.0896705182610753,0.0698421448817322,0.340293699560322,"interleukin-17 receptor C-like, transcript variant X1","liver"
"LOC115108037",55.2750394783555,-0.111136535477334,0.0990797571778037,0.0619507975855637,0.32476713386081,"solute carrier family 22 member 16-like","liver"
"LOC115123863",676.859183950517,-0.111168454814381,0.106862737348622,0.0458677411334814,0.282717539781262,"60S ribosomal protein L4-A, transcript variant X1","liver"
"LOC115138574",64.640341795556,-0.112047036691257,0.112675681342023,0.027972228349527,0.232593816290765,"sacsin-like, transcript variant X3","liver"
"LOC115102454",49.4031523106446,-0.112194110503677,0.106430960967485,0.0451978389014806,0.280502914456349,"transmembrane protein 269-like, transcript variant X1","liver"
"LOC115110892",140.399913255603,-0.112440179892536,0.107506509897351,0.0420816792134594,0.275233817986284,"microfibril-associated glycoprotein 4-like","liver"
"LOC115110408",91.5878092007407,-0.112571444788565,0.0795539849756417,0.0616833168714264,0.323966518191696,"histone acetyltransferase p300-like, transcript variant X5","liver"
"LOC115105346",42.3810071230102,-0.112864629028943,0.0913208189162855,0.0650312330438213,0.330627777078173,"remodeling and spacing factor 1-like, transcript variant X1","liver"
"LOC115133794",162.245199518136,-0.112963963493827,0.0865177235320649,0.065059769807625,0.330627777078173,"UHRF1-binding protein 1-like","liver"
"LOCNA.2468",76.0791143756401,-0.11307798268352,0.096290977342462,0.0611528724095779,0.322983271865741,NA,"liver"
"LOC115129408",258.770552440597,-0.113140377715263,0.0781352560704536,0.0589377441135207,0.315414695037856,"proto-oncogene DBL-like","liver"
"LOC115128564",39.8756368504571,-0.113140962261077,0.109122780343719,0.0367707558603278,0.256622605176033,"thyroid hormone receptor beta-like, transcript variant X3","liver"
"LOCNA.2426",64.6152438399759,-0.113281482375749,0.0775994839558378,0.0580324073965706,0.313337271703588,NA,"liver"
"LOCNA.4677",48.6361873768613,-0.113398237549418,0.106408460602189,0.0432395157697868,0.276907100858695,NA,"liver"
"LOC115134404",284.007206290593,-0.113448750260977,0.0939966293948322,0.062298463469714,0.325014963479238,"low-density lipoprotein receptor-related protein 5-like","liver"
"LOCNA.2038",47.2665671524403,-0.113625144298947,0.0845663159297981,0.0628573426918393,0.326188011799747,NA,"liver"
"LOC115123699",392.091676821597,-0.113656937051149,0.11186258775102,0.0285382475452419,0.234294517520994,"polyubiquitin-B","liver"
"LOC115102137",38.7496620419877,-0.113828725814111,0.0908886664164312,0.0629693087924335,0.326364315011091,"bromodomain adjacent to zinc finger domain protein 2A-like","liver"
"LOCNA.2204",152.535209078418,-0.113970543202497,0.0692761194051851,0.0448615479280547,0.280186172125881,NA,"liver"
"LOC115110004",50.8492510828253,-0.115128305263318,0.102404471943991,0.0485082519462897,0.290094134608539,"mitogen-activated protein kinase 1-like","liver"
"LOC115126022",84.0215033080444,-0.115153999051541,0.109297486048704,0.0335674689224213,0.248766102155295,"pantothenate kinase 1-like","liver"
"LOC115130185",54.1183168111549,-0.115184553206966,0.101802638093461,0.0494388522905934,0.291673730441683,"aspartyl/asparaginyl beta-hydroxylase-like, transcript variant X2","liver"
"LOC115142853",5893.73587709561,-0.115298989348266,0.097285299617648,0.0554449797211495,0.307809592434228,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial","liver"
"LOC115138757",42.221243112754,-0.115893726471682,0.0981955764927179,0.0532410952933508,0.30249398527841,"sodium-dependent multivitamin transporter-like, transcript variant X10","liver"
"LOC115135385",51.2421878209061,-0.115995122591689,0.103597986373226,0.044844971398022,0.280186172125881,"protein spinster homolog 2","liver"
"LOC115107678",90.5578272745605,-0.116447358022709,0.083957333329327,0.0563998992555039,0.310970538277906,"S-adenosylmethionine decarboxylase proenzyme-like","liver"
"LOC115142923",128.072415176775,-0.116447541635881,0.0942545541575837,0.0557574126757873,0.308686942347995,"solute carrier family 25 member 34-like, transcript variant X2","liver"
"LOC115132248",43.5799331809017,-0.116522426916951,0.0899609563959138,0.0573319342153565,0.312444816097422,"cyclin-dependent kinase 11B-like, transcript variant X2","liver"
"LOC115129566",54.3792091977153,-0.116534225437937,0.0951711797170052,0.0549245129806642,0.306566000959721,"transmembrane protein 33-like","liver"
"LOC115102104",470.891206137394,-0.116587378433599,0.0960570279903465,0.0540848495809608,0.304679468913216,"serine protease hepsin-like, transcript variant X2","liver"
"LOC115135922",171.203355900426,-0.116879709494454,0.0947227457644514,0.0545697178438266,0.305513320574342,"nuclear receptor corepressor 1-like, transcript variant X4","liver"
"LOC115131882",361.111664162567,-0.116964859834914,0.0947486394887664,0.0543825107439704,0.305513320574342,"RAF proto-oncogene serine/threonine-protein kinase-like","liver"
"LOCNA.1874",129.424984094519,-0.117031996251188,0.0733968679395627,0.0452735473919162,0.280502914456349,NA,"liver"
"LOC115143219",91.4567142206629,-0.117246428096678,0.0870130341548097,0.0557795963255833,0.308686942347995,"ubiquitin-associated protein 2-like, transcript variant X2","liver"
"LOCNA.4116",41.2795184829327,-0.117444483266638,0.0997573747737048,0.0484004970320946,0.28991436905562,NA,"liver"
"LOC115117497",55.6466411834866,-0.11754859566935,0.102822229828082,0.0436372177425164,0.278233057080541,"catenin alpha-1-like","liver"
"LOC115137077",106.254318208427,-0.11757160243138,0.0932079593258597,0.0541256654835203,0.304679468913216,"forkhead box protein P1-B-like, transcript variant X6","liver"
"LOC115103173",54.9652163870264,-0.117718441524403,0.109976554717239,0.0287888314342568,0.234886910806089,"chromodomain-helicase-DNA-binding protein 7-like","liver"
"LOC115144088",183.05091564148,-0.117873623992766,0.0890808993215413,0.0546525777152118,0.305513320574342,"replication termination factor 2-like, transcript variant X1","liver"
"LOC115135506",100.271424259645,-0.117894006108681,0.110453871665289,0.0274718967619146,0.230196866489841,"phosphofurin acidic cluster sorting protein 1-like, transcript variant X2","liver"
"LOCNA.959",80.2698811997388,-0.118117623641369,0.101083622165326,0.0454001440621915,0.280502914456349,NA,"liver"
"LOC115143907",78.9337661965538,-0.118300720791777,0.0920405778194546,0.053208558631018,0.30249398527841,"nuclear distribution protein nudE-like 1-A, transcript variant X2","liver"
"LOCNA.2898",63.034572846991,-0.118438422594973,0.0959166873411418,0.0506606781070597,0.29640434051032,NA,"liver"
"LOC115129282",99.6117741473692,-0.118621536020949,0.0889771152347408,0.0531740824027657,0.30249398527841,"matrix-remodeling-associated protein 5-like","liver"
"LOC115101074",86.9317513232607,-0.118985420658087,0.0974597401273164,0.0482770015204791,0.289662009122875,"5'-AMP-activated protein kinase catalytic subunit alpha-1-like","liver"
"LOC115135102",57.4975565105462,-0.119407438365569,0.0953989786492773,0.0492788828530006,0.291644206067129,"phosphatidylcholine:ceramide cholinephosphotransferase 1-like, transcript variant X2","liver"
"LOC115102192",240.294285679306,-0.119447167207911,0.101154805399923,0.0431010425722696,0.276907100858695,"oxysterol-binding protein-related protein 2-like, transcript variant X2","liver"
"LOC115110608",306.19242985322,-0.119479821057024,0.10212437957686,0.0416489062923245,0.274093247683413,"low-density lipoprotein receptor-like","liver"
"LOC115131964",71.1521456967621,-0.119616225536466,0.0899502718148242,0.0511873888811325,0.298412033907619,"cAMP-dependent protein kinase type II-alpha regulatory subunit-like, transcript variant X2","liver"
"LOC115143984",129.580704709898,-0.120387488712853,0.106004533334633,0.0338383232446189,0.249740095475972,"growth factor receptor-bound protein 7-like, transcript variant X1","liver"
"LOC115103255",102.363998044616,-0.120467184228135,0.115896994237712,0.012941075453587,0.173140549788986,"angiopoietin-related protein 4-like, transcript variant X1","liver"
"LOC115134611",58.306914985807,-0.12050361873374,0.107203086338917,0.0314293773815326,0.242105883277114,"junctional adhesion molecule A-like","liver"
"LOC115114791",124.024882236095,-0.120505840614918,0.0944810005071182,0.0479168868559958,0.288420834956239,"cysteine/serine-rich nuclear protein 1-like","liver"
"LOC115115135",102.99965365453,-0.120795950836335,0.0951725995100541,0.0469664150660306,0.286117614906769,"rho guanine nucleotide exchange factor 11-like, transcript variant X3","liver"
"LOC115141202",438.789268526062,-0.12094619768639,0.0915180516800975,0.0484217587707137,0.28991436905562,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IA-like, transcript variant X1","liver"
"LOC115136605",39.6733040069229,-0.121026906379924,0.0901397973294757,0.0485545443154568,0.290094134608539,"heterogeneous nuclear ribonucleoprotein R-like, transcript variant X4","liver"
"LOC115138133",63.867831195141,-0.121259451566232,0.104393512817751,0.0354766091481606,0.254655212845042,"regulator of G-protein signaling 12-like, transcript variant X1","liver"
"LOC115103360",132.930896166778,-0.121687300774397,0.0964859488400748,0.0444874003402181,0.280186172125881,"uncharacterized LOC115103360, transcript variant X2","liver"
"LOC115110234",48.7210964180213,-0.12168799283743,0.119092725119914,0.00641512801403024,0.129820117445214,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3-A-like","liver"
"LOCNA.3186",38.1609420578961,-0.121878330743947,0.0936365824461709,0.0459803858233893,0.282819213829918,NA,"liver"
"LOC115116852",52.8661732651948,-0.121991412277973,0.0953596573043353,0.0448003876672872,0.280186172125881,"protein lin-28 homolog B-like, transcript variant X1","liver"
"LOCNA.1858",143.828183910208,-0.122006681271259,0.0991912733171013,0.0414481039067588,0.273702917728141,NA,"liver"
"LOC115142428",246.42656309816,-0.122093480875732,0.111880356788142,0.0203412890401111,0.202673878337576,"VPS10 domain-containing receptor SorCS3-like","liver"
"LOC115140172",67.2287935393565,-0.122101927794451,0.082478174882339,0.0448242347526612,0.280186172125881,"ras GTPase-activating-like protein IQGAP1, transcript variant X1","liver"
"LOCNA.4250",39.5565545263718,-0.12238574258967,0.101442211390178,0.038214061091354,0.262158674267053,NA,"liver"
"LOCNA.2737",151.942615145368,-0.1225311240659,0.0930261748868727,0.0451421253841969,0.280502914456349,NA,"liver"
"LOCNA.1738",60.7330840092466,-0.122797616706925,0.0764085878583513,0.0388845124964229,0.264827451815204,NA,"liver"
"LOCNA.1614",67.8787049518224,-0.122980685070023,0.11651131498555,0.0105390548300356,0.158133544904478,NA,"liver"
"LOCNA.2848",42.6524671471892,-0.123343744963108,0.0886614510491283,0.0445807147941322,0.280186172125881,NA,"liver"
"LOC115101418",41.7323036000937,-0.123386947364276,0.114200590060554,0.0147549841025037,0.179540172936931,"MICOS complex subunit MIC26-like","liver"
"LOC115120401",816.087125230698,-0.123399197475706,0.111103704449811,0.0208201509824439,0.204080854942497,"arrestin domain-containing protein 3-like","liver"
"LOC115132285",162.925454624389,-0.123475690045315,0.0944609302488474,0.0429026135738824,0.276907100858695,"specifically androgen-regulated gene protein-like, transcript variant X1","liver"
"LOC115134427",114.498962945508,-0.123618808702845,0.106818283260744,0.0284912215369362,0.234294517520994,"potassium voltage-gated channel subfamily KQT member 1-like, transcript variant X1","liver"
"LOCNA.115",2379.82788486397,-0.123723257143695,0.101522557710726,0.0362178915828711,0.256032452366581,NA,"liver"
"LOC115117453",39.0007385761572,-0.124086417764259,0.0865002353575043,0.0430682176047483,0.276907100858695,"protein LSM12 homolog A-like","liver"
"LOC115138416",137.967838944179,-0.124172701261462,0.0915444249139176,0.0429044953034852,0.276907100858695,"serine/arginine repetitive matrix protein 1-like","liver"
"LOCNA.1480",9452.01741391626,-0.125590682375893,0.0944268557293862,0.0396261753268195,0.26638364867298,NA,"liver"
"LOCNA.2467",95.2442673871772,-0.125919784847336,0.0885506562871202,0.0404111416097299,0.269694214572736,NA,"liver"
"LOC115129597",170.404561068023,-0.126037463851841,0.0937722359331705,0.0392575471406857,0.26638364867298,"protein diaphanous homolog 2-like","liver"
"LOCNA.2933",110.124244037419,-0.126179779086432,0.105375529631229,0.0279402011977291,0.232593816290765,NA,"liver"
"LOC115105217",51.9712469715625,-0.126240865511683,0.101396371090408,0.0330273971351377,0.247968994980036,"beta-2 adrenergic receptor, transcript variant X2","liver"
"LOCNA.759",52.7346652511457,-0.126346038499408,0.0791655016180187,0.0358685768026365,0.255699475540007,NA,"liver"
"LOC115131328",54.0497693030697,-0.127000692075471,0.121458779641643,0.00257920536506567,0.0915861225859167,"WNT1-inducible-signaling pathway protein 1-like","liver"
"LOC115107146",65.067754958944,-0.127164428193327,0.0999368499353957,0.0333726218832011,0.248766102155295,"protein mono-ADP-ribosyltransferase PARP12-like","liver"
"LOC115146897",70.0826283812774,-0.127331024680126,0.091475207636758,0.0380593001285669,0.261414608912273,"inactive carboxypeptidase-like protein X2","liver"
"LOC115135904",58.5680064969755,-0.127374740943391,0.0994461155374806,0.0335628304135478,0.248766102155295,"coxsackievirus and adenovirus receptor homolog","liver"
"LOC115107640",63.0283691563869,-0.128041240129148,0.093110651704113,0.0366038014727067,0.256090536697524,"heterogeneous nuclear ribonucleoprotein Q-like, transcript variant X7","liver"
"LOC115127007",64.681774562046,-0.128252193400544,0.095874550776998,0.0350573238762424,0.254153401200498,"chromodomain-helicase-DNA-binding protein 7-like","liver"
"LOC115108486",461.494800886193,-0.128401321332317,0.10556438311397,0.0253527745366441,0.22192521710681,"transcription factor AP-1-like","liver"
"LOC115112080",99.6743162405994,-0.128549138459959,0.0900676182778616,0.0364976737246221,0.256032452366581,"rho GTPase-activating protein 1-like","liver"
"LOC115117330",39.209622550457,-0.128564013268793,0.0893854570152928,0.0365052734134552,0.256032452366581,"cadherin-22-like","liver"
"LOC115145224",123.879487395061,-0.129080438875227,0.082662272861831,0.0341435070026704,0.251663499395662,"U1 small nuclear ribonucleoprotein 70 kDa-like","liver"
"LOC115147154",49.1661073370532,-0.129329809872085,0.0852693582622013,0.0348249731254086,0.253196714668662,"erbin-like, transcript variant X1","liver"
"LOC115145335",91.5130513535705,-0.12947207994323,0.0962081301970024,0.033259533554594,0.248766102155295,"phosphoglucomutase-1-like","liver"
"LOC115123256",391.906354098611,-0.130483553374955,0.0775686347001413,0.0291402335978538,0.235543168143127,"protein TFG-like, transcript variant X3","liver"
"LOCNA.2357",171.373554283496,-0.130617186212104,0.0829843449394933,0.0322410177154808,0.244339310096114,NA,"liver"
"LOCNA.1104",56.203143700984,-0.130777002527966,0.117436141552016,0.00651978249844388,0.129885231244799,NA,"liver"
"LOC115136715",49.5332990582835,-0.131596263133532,0.0904717361385417,0.0323802915249171,0.245031792051905,"rho GTPase-activating protein 32-like, transcript variant X1","liver"
"LOC115113263",94.3534845196946,-0.131649710181617,0.0692921517602904,0.0205319976007923,0.203374839393111,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like, transcript variant X1","liver"
"LOC115130321",210.938685146158,-0.132034746084583,0.0960194328463672,0.0302036239874157,0.238169917643783,"RB1-inducible coiled-coil protein 1-like, transcript variant X3","liver"
"LOC115123096",90.5265285799374,-0.132398134780867,0.108463451969361,0.0180424224355656,0.193664481123961,"nuclear factor 1 X-type-like","liver"
"LOC115116919",42.4241555079136,-0.132644194662111,0.104576788314833,0.0225468389486506,0.210412318519142,"matrin-3-like","liver"
"LOC115118279",115.184784024213,-0.132996497296332,0.101105688015837,0.0256326107606734,0.223382348559285,"insulin receptor-like","liver"
"LOC115136940",153.308003379106,-0.13304117520317,0.0703358522064811,0.0201993473820133,0.202673878337576,"heterogeneous nuclear ribonucleoprotein L-like, transcript variant X1","liver"
"LOC115137883",157.343786736671,-0.133251996894562,0.0847031815732338,0.0296006979721317,0.237765350995164,"SH3 domain and tetratricopeptide repeat-containing protein 1-like, transcript variant X1","liver"
"LOC115105488",83.3172463434862,-0.133528540577865,0.0956459216649015,0.0286592380874153,0.234684950712522,"homeobox protein cut-like 1, transcript variant X2","liver"
"LOCNA.2423",40.4669276716123,-0.134143623351312,0.0867008578394667,0.0290473448428142,0.235543168143127,NA,"liver"
"LOC115127760",4882.27100916989,-0.135109721813644,0.112292782760922,0.0115292278085549,0.166056173997707,"complement C1q-like protein 2","liver"
"LOC115139507",47.4703729380454,-0.13512481240704,0.0822083657851024,0.0264889249736093,0.227788365811054,"myristoylated alanine-rich C-kinase substrate-like","liver"
"LOC115146425",46.0095673168618,-0.135134018500952,0.101598235189572,0.0231522083176761,0.212548566116422,"protein quaking-A, transcript variant X2","liver"
"LOC115129612",67.1828454112014,-0.135269950127396,0.0849764449513524,0.0273456332154167,0.230196866489841,"muscleblind-like protein 2a, transcript variant X10","liver"
"LOCNA.160",45.2669687052433,-0.135316316573976,0.102647993875568,0.022086856575843,0.209084663998806,NA,"liver"
"LOC115130517",69.8876540477343,-0.135510770627005,0.100348811540909,0.0237788947535838,0.214809023645975,"dual specificity protein kinase CLK4-like, transcript variant X1","liver"
"LOC115107593",53.0090058153229,-0.135653313533539,0.102064464077737,0.0222930323345778,0.209084663998806,"transport and Golgi organization protein 1 homolog, transcript variant X3","liver"
"LOC115133550",239.984228457436,-0.135909044947515,0.0783707667091779,0.0236143614316486,0.21435053596947,"receptor-type tyrosine-protein phosphatase delta-like, transcript variant X1","liver"
"LOC115145832",49.0312515788787,-0.136227405891167,0.0988294135861992,0.0241257237033765,0.215869787685046,"RING finger protein 24-like","liver"
"LOC115110931",64.0908371306079,-0.136400440162639,0.0815577174008182,0.0248255996438836,0.218789563854889,"dynamin-2-like","liver"
"LOC115133259",86.3918449252157,-0.136478009303291,0.089944560622389,0.0266910783209747,0.228330042727611,"lysine-specific demethylase 5A-like, transcript variant X5","liver"
"LOCNA.4429",38.4587312469635,-0.13649769458163,0.0995065224198175,0.0234379326730639,0.213781208194053,NA,"liver"
"LOC115142937",515.183925308352,-0.137122101110511,0.089573111697138,0.0260088544249647,0.225223914238268,"pleckstrin homology domain-containing family A member 6-like, transcript variant X6","liver"
"LOC115135526",137.125571837843,-0.137233125367617,0.0950169437565506,0.0249751202375218,0.219641010686991,"rho GTPase-activating protein 31-like, transcript variant X2","liver"
"LOC115145297",167.848417495462,-0.137748666709522,0.0943547449997716,0.0246752492999481,0.218022625269964,"DENN domain-containing protein 1B-like, transcript variant X5","liver"
"LOC115124085",40.6623808123042,-0.138383716370603,0.0850555734336533,0.0240727761112969,0.215869787685046,"signal peptide peptidase-like 3, transcript variant X1","liver"
"LOC115144388",144.645377583994,-0.139455918672403,0.10030384429756,0.0203336817032834,0.202673878337576,"mitogen-activated protein kinase kinase kinase 4-like, transcript variant X1","liver"
"LOC115138324",98.29924205222,-0.139976769003313,0.0867175139938871,0.0228845143610018,0.21152842469691,"kinase D-interacting substrate of 220 kDa B-like, transcript variant X2","liver"
"LOC115131709",6945.60178880783,-0.140126257027025,0.0727479183367374,0.0161448335717685,0.184520130536374,"syndecan-2-A-like","liver"
"LOC115112568",42.473107277391,-0.140830369427538,0.100310195849074,0.0192316024083472,0.199629818720697,"chromodomain-helicase-DNA-binding protein 9-like","liver"
"LOC115101827",114.240772014294,-0.141206540997527,0.0936326871152057,0.0216255235009713,0.208002905769138,"carboxypeptidase N subunit 2-like","liver"
"LOC115146444",55.183136294213,-0.141447389986872,0.0942526358441595,0.0212737841526726,0.205956662037984,"serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform-like, transcript variant X1","liver"
"LOC115142954",121.772652289419,-0.141864003884552,0.0958359869349561,0.0204655024344534,0.203374839393111,"receptor-type tyrosine-protein phosphatase gamma-like","liver"
"LOCNA.4716",157.700090577598,-0.14228089643333,0.0812363726181313,0.0191812993543776,0.199629818720697,NA,"liver"
"LOC115135156",61.2490387688329,-0.142572925998934,0.0744585649857549,0.0154465871587976,0.18151662183732,"baculoviral IAP repeat-containing protein 6-like, transcript variant X14","liver"
"LOCNA.4441",81.5148548109139,-0.143091826678039,0.0911168982664963,0.0203336880277781,0.202673878337576,NA,"liver"
"LOCNA.459",175.776714410612,-0.143404908772783,0.0821075698967281,0.0185946253455121,0.197466659868678,NA,"liver"
"LOCNA.2452",249.381031624545,-0.143536802962252,0.0850573036433796,0.019380218832895,0.199629818720697,NA,"liver"
"LOC115133075",38.1448084004055,-0.144415027934361,0.109728306993647,0.0100443333837876,0.154104093165393,"neuroepithelial cell-transforming gene 1 protein-like, transcript variant X1","liver"
"LOC115108567",52.5229969123124,-0.144802919221524,0.0998948431787177,0.0165629384632817,0.185913221796597,"growth factor receptor-bound protein 14-like, transcript variant X7","liver"
"LOC115144915",61.5889217361802,-0.145091340464444,0.0768413946813499,0.0149974159127809,0.181317794954092,"amino-terminal enhancer of split-like, transcript variant X1","liver"
"LOC115116332",66.5643791833029,-0.145148974861078,0.0959204723687953,0.0178630464034922,0.193009650342536,"aryl hydrocarbon receptor-like","liver"
"LOC115127896",268.825641185803,-0.145781818723434,0.0932418717685785,0.0179756895376117,0.193315701198773,"lysosome membrane protein 2-like","liver"
"LOC115113613",1624.67749227223,-0.146374476135882,0.0935952519689241,0.0174837633083068,0.190896114373233,"UDP-glucuronosyltransferase 2C1-like, transcript variant X2","liver"
"LOC115120683",41.7295399849785,-0.146734064036048,0.0975941214703836,0.0162145448814871,0.184556643995969,"rho GTPase-activating protein 29-like","liver"
"LOCNA.762",1680.97546519652,-0.146942464831945,0.0965310703592361,0.0164140092343493,0.185718429132537,NA,"liver"
"LOC115139568",48.6796891222273,-0.147194797721534,0.0810485933078616,0.0153805312264939,0.18151662183732,"serine/threonine-protein phosphatase 4 regulatory subunit 3-like, transcript variant X3","liver"
"LOC115137078",41.1853118128036,-0.147392683241814,0.0993576571187607,0.0151148381038157,0.18151662183732,"rho GTPase-activating protein 35-like","liver"
